time,cpu_frequency,cpu_usage,sda_usage
20241110033602,2000,0.9899,0.028
20241110033840,2000,0.9774,0.0
20241110033948,2000,0.985,0.0
20241110034223,2000,0.9697,0.08
20241110034336,2000,0.985,0.028
20241110034613,2000,0.9622,0.0713
20241110034726,2000,0.9899,0.032
20241110035002,2000,0.9059,0.052
20241110035110,2000,0.9875,0.0
20241110035344,2000,0.9602,0.008
20241110035457,2000,0.9825,0.028
20241110035731,2000,0.9824,0.004
20241110035839,2000,0.9875,0.0
20241110040111,2000,0.99,0.0
20241110040219,2000,0.9874,0.032
20241110040454,2000,0.99,0.0
20241110040603,2000,0.99,0.0
20241110040838,2000,0.99,0.0
20241110040946,2000,0.9899,0.028
20241110041221,2000,0.9233,0.004
20241110041329,2000,0.995,0.0
20241110041604,2000,0.9673,0.0
20241110041712,2000,0.9874,0.024
20241110041947,2000,0.9773,0.004
20241110042100,2000,0.9925,0.0
20241110042336,2000,0.9057,0.0
20241110042443,2000,0.9949,0.0
20241110042721,2000,0.995,0.0
20241110042829,2000,0.9874,0.028
20241110043105,2000,0.9724,0.0
20241110043223,2200,0.9924,0.0
20241110043454,2200,0.9823,0.004
20241110043606,2200,0.9924,0.032
20241110043837,2200,0.9015,0.056
20241110043948,2200,0.9924,0.032
20241110044216,2200,0.8756,0.036
20241110044327,2200,0.9925,0.0
20241110044554,2200,0.9724,0.008
20241110044706,2200,0.9975,0.0
20241110044927,2200,0.9048,0.012
20241110045039,2200,0.9975,0.0
20241110045310,2200,0.9798,0.0
20241110045421,2200,0.99,0.0
20241110045653,2200,0.9949,0.0
20241110045804,2200,1.0,0.0
20241110050036,2200,0.9899,0.004
20241110050147,2200,0.99,0.0
20241110050414,2200,0.9776,0.032
20241110050526,2200,0.9975,0.0
20241110050754,2200,0.9924,0.0
20241110050905,2200,0.9874,0.032
20241110051132,2200,0.995,0.004
20241110051243,2200,0.995,0.0
20241110051510,2200,0.9925,0.0
20241110051621,2200,0.9925,0.0
20241110051856,2200,0.99,0.0
20241110052007,2200,1.0,0.0
20241110052231,2200,0.9453,0.0
20241110052342,2200,0.9975,0.0
20241110052613,2200,0.9723,0.004
20241110052724,2200,0.9975,0.0
20241110052956,2200,0.94,0.0
20241110053107,2200,0.98,0.036
20241110053328,2200,0.9751,0.04
20241110053439,2200,0.9975,0.0
20241110053703,2200,0.9525,0.004
20241110053815,2200,0.9925,0.0
20241110054044,2200,0.9749,0.004
20241110054155,2200,0.985,0.028
20241110054419,2200,0.9849,0.04
20241110054530,2200,1.0,0.0
20241110054802,2200,0.9925,0.0
20241110054909,2200,0.9874,0.028
20241110055134,2200,0.9925,0.0
20241110055246,2200,0.9899,0.032
20241110055517,2200,0.9724,0.032
20241110055628,2200,0.97,0.08
20241110055858,2200,0.9219,0.052
20241110060009,2200,0.9975,0.0
20241110060240,2200,0.9823,0.0
20241110060347,2200,0.9874,0.072
20241110060620,2200,1.0,0.0
20241110060732,2200,0.9874,0.028
20241110060951,2200,0.9774,0.008
20241110061102,2200,0.9925,0.004
20241110061328,2200,0.975,0.0
20241110061440,2200,0.9949,0.0
20241110061702,2200,0.9271,0.0
20241110061809,2200,0.9924,0.036
20241110062036,2200,0.99,0.008
20241110062143,2200,0.9874,0.036
20241110062414,2200,0.9875,0.0
20241110062526,2200,0.985,0.024
20241110062751,2200,0.9073,0.08
20241110062902,2200,0.9925,0.0
20241110063123,2200,0.9152,0.0
20241110063234,2200,0.9924,0.024
20241110063504,2200,0.9198,0.0
20241110063615,2200,0.99,0.0
20241110063843,2200,0.8561,0.004
20241110063949,2200,0.9749,0.128
20241110064219,2200,0.9749,0.0
20241110064326,2200,0.985,0.0
20241110064549,2200,0.8925,0.0
20241110064701,2200,0.9924,0.028
20241110064929,2200,0.9107,0.036
20241110065040,2200,0.9698,0.144
20241110065310,2200,0.9899,0.0
20241110065422,2200,0.9925,0.0
20241110065647,2200,0.9949,0.0
20241110065758,2200,0.9975,0.0
20241110070027,2200,0.9549,0.004
20241110070139,2200,0.9849,0.036
20241110070405,2200,0.985,0.004
20241110070516,2200,0.995,0.0
20241110070747,2200,0.9875,0.0
20241110070859,2200,0.9925,0.0
20241110071132,2200,0.9975,0.0
20241110071243,2200,0.9874,0.0356
20241110071507,2200,0.965,0.032
20241110071618,2200,0.9975,0.0
20241110071843,2200,0.9675,0.0
20241110071954,2200,0.99,0.0
20241110072220,2200,0.975,0.0
20241110072331,2200,0.9899,0.028
20241110072557,2200,0.9799,0.0
20241110072708,2200,0.9975,0.0
20241110072935,2200,0.9898,0.008
20241110073047,2200,0.985,0.028
20241110073318,2200,0.9369,0.076
20241110073429,2200,0.9924,0.036
20241110073700,2200,0.9975,0.0
20241110073811,2200,0.9975,0.0
20241110074035,2200,0.995,0.0
20241110074147,2200,0.9874,0.036
20241110074418,2200,0.9496,0.028
20241110074529,2200,0.9924,0.02
20241110074756,2200,0.9925,0.0
20241110074907,2200,1.0,0.0
20241110075142,2200,0.9823,0.0
20241110075253,2200,0.9975,0.0
20241110075522,2200,0.9925,0.0
20241110075633,2200,0.995,0.0
20241110075905,2200,0.995,0.0
20241110080017,2200,0.9874,0.028
20241110080246,2200,0.8883,0.0
20241110080357,2200,0.9975,0.0
20241110080629,2200,0.9874,0.004
20241110080741,2200,0.9925,0.0
20241110081009,2200,0.9774,0.0
20241110081121,2200,0.9874,0.0277
20241110081349,2200,0.9062,0.0
20241110081500,2200,0.99,0.0
20241110081722,2200,0.9925,0.0
20241110081834,2200,0.9925,0.0
20241110082101,2200,0.8806,0.004
20241110082212,2200,0.9925,0.0
20241110082442,2200,0.9519,0.0
20241110082553,2200,0.9899,0.032
20241110082818,2200,0.9975,0.0
20241110082930,2200,0.9825,0.032
20241110083155,2200,0.9924,0.0
20241110083306,2200,0.9899,0.028
20241110083532,2200,0.9401,0.032
20241110083644,2200,0.9924,0.024
20241110083907,2200,1.0,0.0
20241110084019,2200,0.9875,0.0
20241110084246,2200,0.9425,0.004
20241110084358,2200,1.0,0.0
20241110084628,2200,0.9899,0.0
20241110084740,2200,0.995,0.0
20241110085005,2200,0.9175,0.0
20241110085116,2200,0.99,0.0
20241110085349,2200,0.896,0.08
20241110085500,2200,0.9975,0.0
20241110085728,2200,0.8881,0.004
20241110085839,2200,0.9899,0.02
20241110090104,2200,0.9127,0.04
20241110090215,2200,0.9875,0.024
20241110090439,2200,0.8828,0.008
20241110090550,2200,0.9925,0.0
20241110090816,2200,0.9032,0.056
20241110090927,2200,1.0,0.0
20241110091201,2200,0.9775,0.036
20241110091313,2200,0.9899,0.024
20241110091545,2200,0.9975,0.0
20241110091657,2200,0.9875,0.036
20241110091923,2200,0.9975,0.0
20241110092034,2200,1.0,0.0
20241110092305,2200,0.9774,0.0
20241110092412,2200,0.9975,0.0
20241110092641,2200,0.995,0.004
20241110092752,2200,0.9899,0.032
20241110093016,2200,0.995,0.0
20241110093128,2200,0.9899,0.036
20241110093401,2200,0.9849,0.032
20241110093512,2200,0.9825,0.032
20241110093734,2200,0.9925,0.0
20241110093845,2200,0.995,0.0
20241110094113,2200,0.9875,0.004
20241110094220,2200,0.9924,0.032
20241110094449,2200,0.957,0.064
20241110094600,2200,0.995,0.004
20241110094830,2200,0.9925,0.0
20241110094941,2200,0.9925,0.0
20241110095208,2200,0.9726,0.0
20241110095319,2200,0.995,0.0
20241110095550,2200,0.9475,0.0
20241110095701,2200,0.98,0.024
20241110095932,2200,0.9823,0.0
20241110100044,2200,0.9899,0.024
20241110100317,2200,0.9225,0.0
20241110100428,2200,0.9899,0.024
20241110100658,2200,0.9777,0.0
20241110100810,2200,0.9899,0.0
20241110101040,2200,0.9925,0.004
20241110101151,2200,0.995,0.0
20241110101418,2200,0.9799,0.0
20241110101530,2200,0.9875,0.0
20241110101755,2200,0.99,0.0
20241110101907,2200,0.99,0.0
20241110102133,2200,0.962,0.064
20241110102244,2200,0.9975,0.0
20241110102514,2200,0.9055,0.032
20241110102625,2200,0.9924,0.036
20241110102850,2200,0.9646,0.004
20241110103001,2200,0.9874,0.028
20241110103227,2200,0.9156,0.0
20241110103338,2200,0.9924,0.032
20241110103610,2200,0.9377,0.0
20241110103727,2300,0.9825,0.028
20241110103957,2300,0.9774,0.0
20241110104108,2300,0.9825,0.032
20241110104334,2300,0.9369,0.0
20241110104445,2300,0.9773,0.092
20241110104713,2300,0.9548,0.068
20241110104824,2300,0.9849,0.032
20241110105049,2300,0.9749,0.004
20241110105200,2300,0.9899,0.028
20241110105426,2300,0.935,0.064
20241110105537,2300,0.9975,0.0
20241110105802,2300,0.8928,0.0
20241110105913,2300,0.9975,0.0
20241110110137,2300,0.9342,0.12
20241110110248,2300,0.9874,0.036
20241110110513,2300,0.8765,0.0
20241110110624,2300,1.0,0.0
20241110110843,2300,0.9077,0.088
20241110110954,2300,0.9875,0.0
20241110111222,2300,0.9925,0.0
20241110111333,2300,0.9825,0.036
20241110111557,2300,0.875,0.0
20241110111703,2300,0.9825,0.02
20241110111925,2300,0.88,0.08
20241110112036,2300,0.995,0.0
20241110112254,2300,0.9089,0.0
20241110112405,2300,0.9975,0.0
20241110112630,2300,0.9173,0.084
20241110112741,2300,0.9875,0.0
20241110113005,2300,0.9825,0.036
20241110113116,2300,1.0,0.0
20241110113339,2300,0.9975,0.0
20241110113450,2300,0.9874,0.0356
20241110113715,2300,0.9975,0.0
20241110113826,2300,0.9975,0.0
20241110114053,2300,0.97,0.064
20241110114205,2300,0.9949,0.028
20241110114432,2300,0.9975,0.0
20241110114543,2300,0.9851,0.0
20241110114809,2300,0.9925,0.0
20241110114920,2300,0.9975,0.0
20241110115149,2300,0.9924,0.032
20241110115300,2300,0.9925,0.0
20241110115526,2300,0.99,0.0
20241110115637,2300,0.9899,0.032
20241110115901,2300,0.9824,0.0
20241110120007,2300,0.9975,0.0
20241110120233,2300,0.9746,0.0
20241110120339,2300,0.9849,0.032
20241110120601,2300,0.9925,0.0
20241110120712,2300,0.9925,0.0
20241110120936,2300,0.9849,0.004
20241110121047,2300,1.0,0.0
20241110121314,2300,0.9545,0.012
20241110121425,2300,0.9874,0.028
20241110121650,2300,0.985,0.0
20241110121801,2300,1.0,0.0
20241110122027,2300,0.9198,0.076
20241110122137,2300,0.9975,0.0
20241110122401,2300,0.9277,0.0
20241110122512,2300,0.9825,0.032
20241110122736,2300,0.99,0.0
20241110122847,2300,0.9975,0.0
20241110123108,2300,0.995,0.0
20241110123219,2300,0.9949,0.028
20241110123448,2300,0.9007,0.08
20241110123559,2300,0.9724,0.084
20241110123828,2300,0.985,0.0
20241110123939,2300,0.9925,0.0
20241110124205,2300,0.9107,0.04
20241110124316,2300,0.9925,0.0
20241110124542,2300,0.9722,0.0
20241110124648,2300,0.9899,0.04
20241110124915,2300,0.9098,0.076
20241110125025,2300,0.9825,0.032
20241110125244,2300,0.9221,0.0
20241110125355,2300,0.9975,0.0
20241110125614,2300,0.995,0.0
20241110125725,2300,0.9874,0.036
20241110125949,2300,0.9825,0.04
20241110130101,2300,0.995,0.0
20241110130330,2300,0.9674,0.0
20241110130441,2300,1.0,0.0
20241110130707,2300,0.9275,0.044
20241110130818,2300,0.9874,0.04
20241110131046,2300,0.99,0.0
20241110131153,2300,0.9849,0.036
20241110131418,2300,0.8883,0.052
20241110131529,2300,0.995,0.0
20241110131754,2300,0.9,0.0
20241110131905,2300,0.9949,0.0
20241110132126,2300,0.9495,0.06
20241110132237,2300,0.9899,0.028
20241110132505,2300,0.9107,0.0
20241110132616,2300,0.9924,0.0
20241110132842,2300,0.985,0.008
20241110132953,2300,0.9975,0.0
20241110133218,2300,0.92,0.0
20241110133329,2300,0.9874,0.036
20241110133558,2300,0.9152,0.028
20241110133709,2300,0.9849,0.024
20241110133936,2300,0.9084,0.024
20241110134047,2300,1.0,0.0
20241110134313,2300,0.8667,0.004
20241110134423,2300,0.9949,0.032
20241110134649,2300,0.6717,0.044
20241110134800,2300,0.995,0.004
20241110135027,2300,0.9975,0.0
20241110135138,2300,0.9673,0.08
20241110135405,2300,0.99,0.0
20241110135517,2300,0.9924,0.028
20241110135743,2300,1.0,0.0
20241110135854,2300,0.995,0.0
20241110140124,2300,0.99,0.02
20241110140235,2300,1.0,0.0
20241110140501,2300,0.9824,0.0
20241110140612,2300,0.9874,0.04
20241110140835,2300,0.9499,0.1
20241110140946,2300,0.9924,0.028
20241110141209,2300,0.9799,0.0
20241110141320,2300,0.9899,0.032
20241110141547,2300,0.995,0.0
20241110141658,2300,0.9874,0.036
20241110141919,2300,0.9747,0.004
20241110142029,2300,0.9851,0.0
20241110142256,2300,0.9975,0.0
20241110142407,2300,0.99,0.0
20241110142632,2300,0.7451,0.004
20241110142743,2300,0.99,0.0
20241110143008,2300,0.9426,0.064
20241110143119,2300,0.9924,0.028
20241110143341,2300,0.9875,0.0
20241110143452,2300,0.9875,0.0
20241110143717,2300,0.9798,0.0
20241110143828,2300,0.9975,0.0
20241110144051,2300,0.9975,0.0
20241110144202,2300,0.995,0.02
20241110144424,2300,0.9753,0.0
20241110144535,2300,0.9875,0.0
20241110144757,2300,0.9925,0.0
20241110144908,2300,0.9874,0.02
20241110145129,2300,0.8812,0.064
20241110145239,2300,0.9975,0.0
20241110145509,2300,0.9273,0.0
20241110145620,2300,0.9899,0.028
20241110145845,2300,0.99,0.0
20241110145956,2300,0.995,0.0
20241110150218,2300,0.9975,0.004
20241110150329,2300,0.9874,0.036
20241110150553,2300,0.89,0.0
20241110150704,2300,0.9899,0.028
20241110150927,2300,0.995,0.0
20241110151038,2300,0.9899,0.028
20241110151305,2300,0.925,0.0
20241110151416,2300,0.9825,0.032
20241110151640,2300,1.0,0.0
20241110151751,2300,0.9874,0.028
20241110152012,2300,0.9724,0.0
20241110152119,2300,0.9925,0.0
20241110152344,2300,0.885,0.06
20241110152455,2300,0.995,0.0
20241110152721,2300,0.9398,0.0
20241110152832,2300,0.9874,0.032
20241110153055,2300,0.8978,0.156
20241110153206,2300,0.9924,0.0
20241110153431,2300,0.9501,0.0
20241110153542,2300,0.9825,0.028
20241110153810,2300,0.8914,0.092
20241110153921,2300,0.99,0.0
20241110154142,2300,0.9544,0.0
20241110154253,2300,1.0,0.0
20241110154516,2300,0.9048,0.028
20241110154622,2300,0.995,0.004
20241110154846,2300,0.902,0.004
20241110154957,2300,0.9975,0.0
20241110155223,2300,0.935,0.0
20241110155330,2300,0.9975,0.0
20241110155601,2300,0.9726,0.0
20241110155712,2300,0.9975,0.0
20241110155936,2300,0.9975,0.0
20241110160043,2300,0.9874,0.024
20241110160312,2300,0.9799,0.004
20241110160423,2300,0.9975,0.0
20241110160649,2300,0.9799,0.0
20241110160800,2300,0.9925,0.0
20241110161020,2300,0.9148,0.012
20241110161131,2300,0.995,0.0
20241110161351,2300,0.9899,0.0
20241110161502,2300,0.9899,0.028
20241110161718,2300,0.995,0.0
20241110161829,2300,0.9874,0.036
20241110162049,2300,0.9799,0.0
20241110162159,2300,0.99,0.0
20241110162423,2300,0.9824,0.04
20241110162533,2300,1.0,0.0
20241110162756,2300,0.995,0.0
20241110162907,2300,0.995,0.0
20241110163132,2300,0.9677,0.0
20241110163243,2300,0.9776,0.032
20241110163510,2300,0.9398,0.0
20241110163625,2500,1.0,0.004
20241110163840,2500,1.0,0.0
20241110163950,2500,0.99,0.008
20241110164201,2500,0.99,0.0
20241110164311,2500,0.995,0.0
20241110164524,2500,0.9797,0.036
20241110164634,2500,0.9925,0.0
20241110164842,2500,0.9601,0.108
20241110164953,2500,0.9925,0.0
20241110165203,2500,1.0,0.0
20241110165313,2500,0.9975,0.0
20241110165525,2500,0.9925,0.0
20241110165635,2500,0.9924,0.0356
20241110165846,2500,0.9925,0.0
20241110165956,2500,0.9975,0.02
20241110170209,2500,0.9799,0.0
20241110170315,2500,0.995,0.0
20241110170527,2500,0.9365,0.044
20241110170637,2500,1.0,0.0
20241110170854,2500,0.9425,0.0
20241110171004,2500,0.9899,0.036
20241110171218,2500,0.9925,0.0
20241110171328,2500,0.9925,0.0
20241110171541,2500,0.9373,0.032
20241110171651,2500,0.9825,0.024
20241110171906,2500,1.0,0.0
20241110172016,2500,0.9875,0.028
20241110172229,2500,0.9925,0.036
20241110172339,2500,0.9975,0.0
20241110172553,2500,0.9798,0.004
20241110172703,2500,0.9899,0.032
20241110172915,2500,0.9206,0.004
20241110173025,2500,1.0,0.0
20241110173237,2500,0.995,0.0
20241110173347,2500,0.995,0.0
20241110173557,2500,0.995,0.0
20241110173708,2500,0.9875,0.032
20241110173917,2500,0.9975,0.0
20241110174027,2500,0.9825,0.028
20241110174239,2500,0.893,0.064
20241110174349,2500,0.9949,0.032
20241110174604,2500,0.9227,0.004
20241110174714,2500,0.9899,0.036
20241110174925,2500,0.9107,0.068
20241110175030,2500,0.9874,0.032
20241110175243,2500,0.9035,0.032
20241110175353,2500,0.985,0.0
20241110175604,2500,0.9275,0.004
20241110175714,2500,0.995,0.0
20241110175927,2500,0.92,0.032
20241110180037,2500,0.9825,0.024
20241110180248,2500,0.9373,0.004
20241110180358,2500,1.0,0.0
20241110180611,2500,0.9798,0.0
20241110180721,2500,0.9975,0.004
20241110180932,2500,0.9899,0.004
20241110181042,2500,1.0,0.0
20241110181256,2500,0.9875,0.0
20241110181406,2500,0.9924,0.024
20241110181621,2500,0.9924,0.0
20241110181731,2500,0.995,0.0
20241110181943,2500,0.9799,0.0
20241110182053,2500,0.9975,0.0
20241110182305,2500,0.9798,0.016
20241110182415,2500,0.995,0.0
20241110182626,2500,0.9724,0.0
20241110182736,2500,0.99,0.0
20241110182948,2500,0.99,0.0
20241110183058,2500,0.9975,0.0
20241110183309,2500,0.9824,0.008
20241110183419,2500,0.9975,0.0
20241110183631,2500,0.9499,0.004
20241110183742,2500,0.995,0.0
20241110183955,2500,0.9925,0.0
20241110184105,2500,0.995,0.0
20241110184321,2500,1.0,0.0
20241110184431,2500,0.995,0.0
20241110184647,2500,0.9975,0.0
20241110184757,2500,0.9975,0.0
20241110185008,2500,0.975,0.0
20241110185118,2500,0.9849,0.036
20241110185331,2500,0.9899,0.0
20241110185441,2500,0.9949,0.028
20241110185655,2500,0.9824,0.004
20241110185805,2500,0.985,0.024
20241110190018,2500,0.9098,0.004
20241110190128,2500,0.9975,0.0
20241110190339,2500,0.8988,0.064
20241110190449,2500,0.9875,0.0
20241110190701,2500,0.9975,0.0
20241110190811,2500,0.9949,0.028
20241110191022,2500,0.9223,0.076
20241110191132,2500,0.9975,0.0
20241110191347,2500,0.9175,0.044
20241110191457,2500,0.9975,0.0
20241110191711,2500,0.9749,0.0
20241110191821,2500,0.9925,0.0
20241110192035,2500,0.9799,0.0
20241110192145,2500,0.9899,0.024
20241110192400,2500,0.9774,0.0
20241110192510,2500,0.995,0.0
20241110192727,2500,0.8958,0.004
20241110192837,2500,0.995,0.0
20241110193052,2500,0.9774,0.004
20241110193203,2500,0.9925,0.0
20241110193415,2500,0.9925,0.004
20241110193525,2500,0.995,0.0
20241110193740,2500,0.9373,0.088
20241110193850,2500,0.995,0.0
20241110194103,2500,0.9154,0.032
20241110194213,2500,0.9874,0.032
20241110194429,2500,0.8922,0.076
20241110194539,2500,0.9925,0.0
20241110194750,2500,0.9749,0.0
20241110194900,2500,0.9874,0.032
20241110195110,2500,0.9271,0.044
20241110195220,2500,0.9751,0.032
20241110195435,2500,0.9674,0.0
20241110195545,2500,1.0,0.0
20241110195758,2500,0.9077,0.072
20241110195908,2500,0.995,0.0
20241110200125,2500,0.9501,0.0
20241110200235,2500,0.995,0.0
20241110200448,2500,0.9156,0.068
20241110200558,2500,0.9899,0.032
20241110200812,2500,0.916,0.0
20241110200922,2500,0.9849,0.064
20241110201131,2500,0.915,0.068
20241110201241,2500,0.9874,0.028
20241110201455,2500,0.9823,0.0
20241110201606,2500,0.9825,0.048
20241110201818,2500,0.9975,0.0
20241110201928,2500,0.9925,0.0
20241110202137,2500,0.995,0.0
20241110202247,2500,0.99,0.0
20241110202500,2500,0.9975,0.0
20241110202610,2500,0.9925,0.0
20241110202822,2500,0.9975,0.0
20241110202932,2500,0.9975,0.0
20241110203146,2500,0.9975,0.004
20241110203256,2500,0.9975,0.0
20241110203511,2500,0.9749,0.012
20241110203621,2500,0.985,0.024
20241110203832,2500,0.9578,0.004
20241110203942,2500,0.99,0.0
20241110204154,2500,0.9824,0.0
20241110204304,2500,0.995,0.0
20241110204519,2500,0.9924,0.032
20241110204629,2500,0.995,0.0
20241110204841,2500,0.9975,0.0
20241110204951,2500,0.9925,0.0
20241110205201,2500,0.9799,0.0
20241110205311,2500,0.995,0.0
20241110205522,2500,0.995,0.0
20241110205632,2500,0.99,0.0
20241110205847,2500,0.9925,0.0
20241110205958,2500,0.9874,0.036
20241110210211,2500,0.9949,0.0
20241110210321,2500,0.9925,0.0
20241110210533,2500,0.9975,0.0
20241110210644,2500,0.995,0.0
20241110210859,2500,0.9699,0.032
20241110211010,2500,0.9899,0.028
20241110211221,2500,0.9924,0.004
20241110211332,2500,0.995,0.0
20241110211545,2500,0.9824,0.0
20241110211655,2500,0.9874,0.028
20241110211908,2500,0.9925,0.0
20241110212018,2500,0.9975,0.0
20241110212233,2500,0.995,0.0
20241110212343,2500,0.98,0.028
20241110212553,2500,0.9395,0.036
20241110212703,2500,0.9874,0.028
20241110212915,2500,0.9175,0.036
20241110213025,2500,0.995,0.004
20241110213240,2500,0.9824,0.0
20241110213350,2500,0.99,0.0
20241110213603,2500,0.9474,0.076
20241110213713,2500,0.9874,0.048
20241110213926,2500,0.9849,0.0
20241110214036,2500,0.99,0.0
20241110214248,2500,0.8925,0.052
20241110214358,2500,0.9899,0.028
20241110214615,2500,0.9284,0.0
20241110214725,2500,0.9949,0.028
20241110214939,2500,0.8922,0.072
20241110215049,2500,0.985,0.024
20241110215302,2500,0.9005,0.032
20241110215412,2500,0.98,0.036
20241110215628,2500,0.885,0.004
20241110215738,2500,0.985,0.032
20241110215949,2500,0.8997,0.0
20241110220059,2500,0.9925,0.0
20241110220309,2500,0.9027,0.004
20241110220419,2500,0.9925,0.0
20241110220632,2500,0.9874,0.0
20241110220742,2500,0.995,0.0
20241110220957,2500,0.9899,0.036
20241110221107,2500,1.0,0.0
20241110221317,2500,0.9875,0.0
20241110221432,2700,0.9975,0.0
20241110221639,2700,0.9925,0.0
20241110221749,2700,0.9849,0.032
20241110221956,2700,0.8975,0.056
20241110222104,2700,0.995,0.004
20241110222316,2700,0.9773,0.036
20241110222425,2700,0.9925,0.0
20241110222635,2700,0.9748,0.032
20241110222744,2700,0.9975,0.004
20241110222955,2700,0.9875,0.0
20241110223103,2700,0.99,0.0
20241110223315,2700,0.9749,0.0
20241110223424,2700,0.9975,0.0
20241110223636,2700,0.9749,0.004
20241110223745,2700,0.9975,0.004
20241110223956,2700,0.9774,0.008
20241110224105,2700,0.995,0.0
20241110224317,2700,0.9975,0.008
20241110224426,2700,0.9924,0.032
20241110224637,2700,0.99,0.004
20241110224746,2700,0.9925,0.0
20241110224958,2700,0.9975,0.0
20241110225108,2700,0.9899,0.024
20241110225316,2700,0.9146,0.108
20241110225425,2700,0.9949,0.032
20241110225640,2700,0.9874,0.04
20241110225749,2700,0.9825,0.028
20241110225959,2700,0.995,0.0
20241110230108,2700,0.9925,0.0
20241110230319,2700,0.9925,0.0
20241110230428,2700,0.9774,0.092
20241110230636,2700,0.9824,0.032
20241110230745,2700,0.9975,0.0
20241110230956,2700,0.9898,0.008
20241110231105,2700,1.0,0.0
20241110231316,2700,0.9925,0.0
20241110231425,2700,0.9975,0.0
20241110231638,2700,0.9925,0.0
20241110231747,2700,0.9975,0.004
20241110231957,2700,0.99,0.0
20241110232106,2700,0.9925,0.004
20241110232314,2700,0.9747,0.004
20241110232423,2700,1.0,0.0
20241110232629,2700,0.9873,0.04
20241110232738,2700,1.0,0.0
20241110232949,2700,0.9774,0.004
20241110233058,2700,0.995,0.0
20241110233307,2700,0.995,0.0
20241110233416,2700,1.0,0.0
20241110233625,2700,0.92,0.064
20241110233734,2700,0.9975,0.0
20241110233948,2700,0.9523,0.004
20241110234057,2700,0.985,0.028
20241110234307,2700,0.9925,0.0
20241110234416,2700,0.9975,0.0
20241110234629,2700,0.995,0.0
20241110234739,2700,0.9825,0.032
20241110234952,2700,0.9601,0.008
20241110235101,2700,0.9975,0.0
20241110235312,2700,0.9824,0.004
20241110235422,2700,0.9925,0.0
20241110235631,2700,0.9055,0.0
20241110235740,2700,0.9924,0.036
20241110235951,2700,0.9748,0.0
20241111000101,2700,0.995,0.0
20241111000309,2700,0.9975,0.0
20241111000419,2700,0.9875,0.02
20241111000633,2700,0.9394,0.0
20241111000742,2700,1.0,0.0
20241111000957,2700,0.9747,0.06
20241111001107,2700,0.9825,0.02
20241111001319,2700,0.932,0.028
20241111001428,2700,0.9849,0.064
20241111001639,2700,0.9375,0.06
20241111001748,2700,0.985,0.024
20241111001959,2700,0.9723,0.0
20241111002108,2700,0.9899,0.032
20241111002319,2700,0.9196,0.084
20241111002428,2700,0.97,0.092
20241111002635,2700,0.94,0.0
20241111002744,2700,0.99,0.0
20241111002953,2700,0.9424,0.04
20241111003102,2700,0.9899,0.032
20241111003314,2700,0.9275,0.0
20241111003423,2700,0.9875,0.0
20241111003636,2700,0.995,0.0
20241111003745,2700,0.9875,0.0
20241111003956,2700,0.9874,0.0
20241111004105,2700,0.9925,0.004
20241111004316,2700,0.9825,0.036
20241111004425,2700,0.99,0.0
20241111004639,2700,0.9725,0.0
20241111004748,2700,0.995,0.0
20241111005001,2700,0.9975,0.0
20241111005110,2700,0.9975,0.0
20241111005321,2700,0.9824,0.0
20241111005430,2700,0.9975,0.0
20241111005643,2700,0.9925,0.0
20241111005753,2700,0.9975,0.0
20241111010003,2700,0.9925,0.0
20241111010112,2700,0.9899,0.024
20241111010322,2700,0.9949,0.0
20241111010432,2700,0.9924,0.028
20241111010640,2700,0.995,0.0
20241111010749,2700,0.9925,0.0
20241111011001,2700,0.995,0.004
20241111011110,2700,0.9975,0.0
20241111011321,2700,0.9925,0.0
20241111011430,2700,0.9851,0.0
20241111011639,2700,0.9848,0.036
20241111011749,2700,0.985,0.032
20241111011959,2700,0.9975,0.0
20241111012108,2700,0.9899,0.028
20241111012319,2700,0.98,0.0
20241111012429,2700,0.9874,0.036
20241111012643,2700,0.9774,0.0
20241111012752,2700,0.995,0.032
20241111013000,2700,0.9899,0.004
20241111013109,2700,0.9849,0.032
20241111013323,2700,0.975,0.0
20241111013432,2700,0.995,0.0
20241111013645,2700,0.903,0.068
20241111013754,2700,0.9849,0.036
20241111013959,2700,0.9823,0.0
20241111014108,2700,0.9975,0.0
20241111014321,2700,0.995,0.0
20241111014430,2700,0.9925,0.0
20241111014639,2700,0.995,0.0
20241111014748,2700,0.9975,0.0
20241111015000,2700,0.8815,0.084
20241111015109,2700,0.995,0.0
20241111015318,2700,0.9052,0.0
20241111015427,2700,0.9924,0.04
20241111015640,2700,0.99,0.0
20241111015750,2700,0.995,0.0
20241111020000,2700,0.9394,0.0
20241111020109,2700,0.995,0.0
20241111020321,2700,0.9007,0.0
20241111020430,2700,0.9874,0.036
20241111020641,2700,0.9273,0.044
20241111020750,2700,0.985,0.036
20241111021000,2700,0.9677,0.0
20241111021110,2700,0.9825,0.032
20241111021320,2700,0.9826,0.0
20241111021430,2700,0.9924,0.032
20241111021640,2700,0.9098,0.0
20241111021749,2700,0.99,0.0
20241111021956,2700,0.99,0.0
20241111022105,2700,0.9949,0.024
20241111022318,2700,0.9318,0.04
20241111022427,2700,0.9975,0.0
20241111022636,2700,0.9372,0.0
20241111022745,2700,0.995,0.008
20241111022953,2700,0.895,0.2
20241111023102,2700,0.9924,0.028
20241111023314,2700,0.921,0.0
20241111023423,2700,1.0,0.0
20241111023632,2700,0.985,0.0
